id,identifier
603ba49e9e8b013f26f75f52,233-CO-00111
5f3f688a06158f011efb3ef5,511-VI-00018
603b9c8f9e8b013f26f37bac,812-CO-00705
5eb4e8f5da6da3b502dab4de,167-VI-00003
5ebc2d4ada6da3b50230358a,204-VI-00039
603ba7b59e8b013f26f806a6,208-PR-02916
5fee59d59e8b013f2692f403,910-PR-02093
5fee69f59e8b013f2693e6e5,335-EE-00072
5eb4ea65da6da3b502db11b7,232-VI-00035
5eb4ea79da6da3b502db1613,235-VI-00010
5ee50e9ef1cdbf68d0bf3532,461-VI-00034
5eb4eb26da6da3b502db399d,123-PR-00559
5f0debccf1cdbf68d08a0c3f,274-HV-00003
5efb7127f1cdbf68d0b3533a,125-VI-00022
5ee0f43bf1cdbf68d075d1a8,205-VI-00003
5efa2918f1cdbf68d0a56613,647-VI-00037
5eb4eae5da6da3b502db2c69,276-VI-00001
5eb4e7e9da6da3b502da3b39,042-VI-00001
61009e5886f54aa214869de3,085-VI-00002
5f133317f1cdbf68d0d2bb02,331-PR-00562
5eb4e9a8da6da3b502dae67f,206-VI-00002
5eb4e9fcda6da3b502dafa37,222-VI-00044
5eb4e83dda6da3b502da6bc8,088-VI-00014
6123b0ef786f7f0df63d2939,126-VI-00065
5eb4e9fcda6da3b502dafa3b,222-VI-00046
6238235ad4bdad853fcdd989,475-VI-00007
5eb4eb58da6da3b502db4389,394-VI-00002
5ed691d82158107829e5f48a,427-VI-00013
5eb4e8f5da6da3b502dab4f0,168-VI-00010
5f5517e106158f011e1e9f2d,058-CO-00128
603ba4e39e8b013f26f76ea8,204-CO-00356
5eb4e7c6da6da3b502da35bf,031-VI-00001
5ed9d827f1cdbf68d02509f8,666-VI-00002
5fee47cb9e8b013f2691c3fa,584-EE-00029
5f19c245f1cdbf68d01f72a4,040-VI-00019
5eb4e9aeda6da3b502dae7f4,216-AA-00001
5f3f611d06158f011ef9d961,058-PR-00770
5ebada55da6da3b502209523,163-VI-00029
5ececeaf215810782986e718,205-VI-00005
5eb4ec97da6da3b502db9fca,554-VI-00001
5f2060203a620227c4d27811,299-PR-00406
5f040d90f1cdbf68d015aed4,666-VI-00008
5f299d1d06158f011ec42a70,780-PR-00826
5f5503c706158f011e1c532f,126-VI-00039
5eb4eb70da6da3b502db4808,419-VI-00001
60e742f586f54aa214e88c66,769-PR-02841
5f550d9206158f011e1da970,238-VI-00057
5fee1d569e8b013f268de19c,268-VI-00012
5f2304f306158f011e8a53e6,410-PR-00660
5ec832d421581078294c4c1d,325-VI-00033
5eb4e904da6da3b502dab9cd,175-VI-00024
5f3f667806158f011efae568,419-VI-00011
5eb4ea7ada6da3b502db1632,237-AA-00005
5fee56999e8b013f2692c271,671-PR-00938
5eb4ea4eda6da3b502db0cd9,229-VI-00086
5eb4e987da6da3b502daddbb,200-VI-00019
5eb4e84fda6da3b502da746f,112-VI-00003
5f1d0f513a620227c4b75cea,158-VI-00003
5eea4e9bf1cdbf68d0fc5986,108-VI-00001
5f3f6d5d06158f011efbe3a2,603-VI-00005
607ee700b5ef6a0c985390c8,1113-EE-00204
5eb4e922da6da3b502dac2a8,190-VI-00002
5fee3d829e8b013f2690f655,541-VI-00016
5ef4e574f1cdbf68d06eb7c6,633-VI-00003
5ef7829df1cdbf68d08837b3,402-PR-00163
5f55134606158f011e1e376d,311-PR-00652
5eb4ea37da6da3b502db07b5,228-VI-00010
5eeba4d4f1cdbf68d00ab756,627-VI-00005
5fee16269e8b013f268d2cd9,234-VI-00001
5eb4e9e9da6da3b502daf5ad,221-VI-00028
5f2c382706158f011eeb462f,045-VI-00001
5f3f36c606158f011ef28de4,046-VI-00162
60e7423d86f54aa214e7fbf8,320-EE-00018
5eb4ecbeda6da3b502dbac9c,582-VI-00003
5eb4ebfcda6da3b502db6267,461-VI-00023
5f5517d406158f011e1e9e32,837-VI-00003
5eb4e858da6da3b502da78ad,112-VI-00029
6093f7ecb5ef6a0c9844c28d,101-VI-00028
5ed888d72158107829fa9b3a,475-VI-00003
5eb4e860da6da3b502da7cc4,120-VI-00001
5eb4ead1da6da3b502db283a,267-VI-00010
5f1b1c6df1cdbf68d031fb8b,442-PR-00448
611e6a24786f7f0df64cf080,667-PR-02385
5eb4e896da6da3b502da9276,140-VI-00001
5eb4e846da6da3b502da7026,101-VI-00014
5eb5931cda6da3b502e4d71f,001-VI-00017
5eb4eb58da6da3b502db438b,398-VI-00001
607ee368b5ef6a0c9852a246,520-VI-00007
5ee0f46cf1cdbf68d075d6ec,227-VI-00062
5eb4eb42da6da3b502db3f3e,379-VI-00012
5ee25369f1cdbf68d09b01fd,644-VI-00001
5eb4e81ada6da3b502da5a46,060-VI-00009
5eb4e7e4da6da3b502da3a82,036-VI-00027
5eb4ec61da6da3b502db8cf9,511-VI-00002
6160c41edbd480e4a9c51d9b,182-VI-00011
5ee50bf1f1cdbf68d0bef818,281-VI-00011
5eb4e923da6da3b502dac2cb,190-VI-00006
5f113258f1cdbf68d0afb79c,140-VI-00006
5f550c0006158f011e1d79a6,229-VI-00131
5eb4e976da6da3b502dad955,199-VI-00018
5fee40be9e8b013f26913b08,234-PR-00993
5efe853bf1cdbf68d0dad920,156-VI-00006
5eb4eb70da6da3b502db481a,419-VI-00011
5eb4e86bda6da3b502da8162,139-VI-00023
5eb4e7fbda6da3b502da446b,046-VI-00029
5f7c2b6a06158f011e65ea51,345-PR-02102
615b5598786f7f0df68c1b78,671-PR-02282
5fee55279e8b013f2692ab6a,646-PR-00959
5eb4e8c2da6da3b502daa3af,158-VI-00022
5f3f6c3006158f011efbc1e7,565-AA-00002
5edd6e78f1cdbf68d04bbe6b,045-VI-00076
5efa25d4f1cdbf68d0a50c98,261-VI-00034
5eb4ea21da6da3b502db02c7,225-VI-00008
5f21abf006158f011e7f60b5,127-VI-00003
5f8d153385445785cc8a25b0,341-PR-00240
5f5517e506158f011e1e9f7f,068-CO-00052
603baad99e8b013f26f8b1b1,280-HV-00023
611d31f0786f7f0df66179fb,127-VI-00005
5eb4e9acda6da3b502dae765,212-VI-00057
5eb4e9acda6da3b502dae796,215-VI-00019
5f3f516706158f011ef61149,190-VI-00102
5eb4e7cada6da3b502da3605,033-VI-00008
5f21b7e506158f011e818648,562-VI-00006
5f898f7e85445785cc550474,431-PR-00481
5fee1d609e8b013f268de3a9,276-VI-00023
5f6ad79a06158f011ecf3e0b,220-VI-00049
5eb4eb43da6da3b502db3f52,388-VI-00001
5eecf48ef1cdbf68d01866d4,225-VI-00065
5ed68d172158107829e564f5,229-VI-00065
5f3f611906158f011ef9d8a3,001-PR-00842
5ef4e24bf1cdbf68d06e7560,251-VI-00021
5eb4e80eda6da3b502da5137,056-VI-00020
5eb4e81bda6da3b502da5a7e,062-VI-00017
5eb4e8acda6da3b502da9b05,143-VI-00001
5eb4eb2ada6da3b502db3a89,329-VI-00002
60fb55d286f54aa21453f4ea,179-VI-00006
5f55085c06158f011e1cfa8c,199-VI-00054
5f99c54085445785ccf47248,419-VI-00038
5f55130106158f011e1e317e,173-PR-00141
5eb4e7cbda6da3b502da3625,036-VI-00003
60e73dbd86f54aa214e536dd,104-VI-00001
5eb4e954da6da3b502dad086,195-VI-00011
5eb4eaa7da6da3b502db1f6e,247-VI-00006
5faa55b9205391c03b5ca7f2,112-PR-00979
5eb4e80eda6da3b502da511d,056-VI-00005
60fb55da86f54aa21454174a,432-AA-00001
5f5513ce06158f011e1e4363,608-PR-00541
5eb4ea21da6da3b502db02d3,225-VI-00016
5f3f585c06158f011ef7a428,220-VI-00033
60a692f4c06b49dd3f693884,233-EE-00082
5efe8d90f1cdbf68d0db637f,654-VI-00026
5fee5ba89e8b013f26930f64,326-HV-00030
60e73df386f54aa214e55926,121-VI-00008
5eb4e823da6da3b502da5ea7,068-VI-00020
5eb4e9d4da6da3b502daf0df,217-VI-00005
5eb4ebcada6da3b502db5915,441-VI-00002
5eda4cb1f1cdbf68d02c4e73,047-VI-00034
603ba46c9e8b013f26f754b5,208-CO-00249
5fee31c89e8b013f269005a7,058-PR-02156
5f11392ef1cdbf68d0b1402e,229-AA-00001
5f5513d906158f011e1e4437,769-PR-00681
5fedfbc39e8b013f2689d40d,107-AA-00001
60e742d486f54aa214e86ec7,431-PR-02512
5eb4ecbeda6da3b502dbac8f,582-VI-00004
5ef23d0bf1cdbf68d056ddd7,434-VI-00006
5f205b5a3a620227c4d16fd4,153-VI-00004
5eb4e823da6da3b502da5ea9,068-VI-00021
5eb4eabcda6da3b502db23c8,252-AA-00008
5eb4e9d5da6da3b502daf127,219-VI-00031
60e73de686f54aa214e54fe5,113-VI-00002
5eb4ead1da6da3b502db2831,267-VI-00005
5eb4ea39da6da3b502db0833,229-VI-00004
5f19c43ff1cdbf68d01fbad1,156-VI-00003
5eb4e7cada6da3b502da3618,033-VI-00019
610b1f65786f7f0df61aa996,095-PR-03131
5f3f688c06158f011efb3f33,511-VI-00021
60e742af86f54aa214e8535b,261-PR-02046
5ed886612158107829fa2c32,239-VI-00012
5f147c3bf1cdbf68d0e16baf,040-VI-00020
5eb4e823da6da3b502da5eab,068-VI-00022
5eb4eb25da6da3b502db3983,062-PR-00139
5eb4e942da6da3b502dacbca,193-VI-00009
5eb4e8cfda6da3b502daa81d,160-VI-00005
5ee251f7f1cdbf68d09ade6d,281-VI-00017
5f1f11e33a620227c4c82ac5,456-VI-00001
603ba79d9e8b013f26f8009f,150-PR-02220
603b99d49e8b013f26ef48e3,121-VI-00001
5ec5851d2158107829239827,237-VI-00061
5f04093ff1cdbf68d014f753,326-VI-00013
607edf81b5ef6a0c9851673d,237-VI-03007
5f1db9ab3a620227c4bcd99d,162-VI-00011
5ed537772158107829d8075f,048-VI-00035
60e742ac86f54aa214e85086,245-PR-02624
5f0758c6f1cdbf68d03c2697,308-AA-00001
5ed6914e2158107829e5e448,400-VI-00004
5f09f163f1cdbf68d05d25eb,115-VI-00025
5faa1e4b205391c03b57c45f,080-VI-00032
5ed9d402f1cdbf68d0247bd1,167-VI-00005
607ee661b5ef6a0c98536998,215-CO-00610
5eb4e9aeda6da3b502dae7da,215-VI-00057
5ef78183f1cdbf68d0882061,224-VI-00073
5eb4e922da6da3b502dac2b6,189-VI-00196
5f8d147185445785cc8a1746,193-PR-00967
5faa526e205391c03b5c7799,058-PR-00836
5edd7456f1cdbf68d04c7968,337-CO-00200
603ba5f39e8b013f26f7aab2,806-CO-00522
603b986d9e8b013f26ee5c92,087-AA-00001
5fee043d9e8b013f268b77bf,173-VI-00050
5faa2376205391c03b587cca,138-VI-00027
5eb4e823da6da3b502da5ecb,070-VI-00008
5eb4e903da6da3b502dab9ab,173-VI-00034
5ec584452158107829235821,176-VI-00023
607edba8b5ef6a0c984f9391,115-VI-00062
5eb4e81ada6da3b502da5a1b,059-VI-00009
5ee3bd58f1cdbf68d0af3b24,336-PR-00343
5f55114206158f011e1e0a84,461-VI-00008
5eb4eb3bda6da3b502db3dc8,184-PR-00319
5ed144f52158107829accfc5,184-VI-00006
60a690efc06b49dd3f6874aa,397-VI-00008
5eb4ea39da6da3b502db0841,229-VI-00012
6088a951b5ef6a0c98a45c2a,118-PR-02464
5eb4e932da6da3b502dac76d,192-VI-00002
5eb4e84fda6da3b502da743f,109-VI-00003
5f3f50af06158f011ef5f03c,163-VI-00023
5eb4e8c2da6da3b502daa39f,158-VI-00015
5fee35989e8b013f26905155,1026-PR-02505
5ef62ef7f1cdbf68d07a8758,077-VI-00014
5eb4ea39da6da3b502db0847,232-VI-00047
60e741bb86f54aa214e79f92,660-VI-00008
60b902dc86f54aa214baa2f0,431-PR-02521
5f5503a406158f011e1c4e60,109-VI-00006
5eb4e8f7da6da3b502dab57f,173-VI-00002
5ee0f798f1cdbf68d076224c,143-PR-00004
5eb4ea21da6da3b502db02f2,225-VI-00027
5eb4e976da6da3b502dad93f,199-VI-00008
5f8ff25585445785ccc3ee15,752-AA-00007
5faa8396205391c03b5f1836,301-EE-00045
5f0deb9df1cdbf68d08a0890,299-PR-00106
5eb4ec2dda6da3b502db787b,468-VI-00005
5eb4ea38da6da3b502db0817,228-VI-00071
5eb4e896da6da3b502da9294,140-VI-00016
5eb4eb59da6da3b502db43a2,399-VI-00019
5eb4e82bda6da3b502da6349,073-VI-00001
5eb4e823da6da3b502da5ed3,070-VI-00011
5f04ad9af1cdbf68d019589d,304-VI-00004
61a8703e21f9a393b3957239,329-EE-00252
5eb4ed12da6da3b502dbc5ac,815-VI-00001
5eb4ea91da6da3b502db1b02,243-VI-00035
5f187795f1cdbf68d010e254,429-PR-00454
5edfc83bf1cdbf68d068709f,241-PR-00336
5fee043e9e8b013f268b77e2,173-VI-00051
5f11de54f1cdbf68d0c28d65,203-VI-00025
5eb4eb14da6da3b502db360d,325-VI-00014
5eb4eb11da6da3b502db3569,298-VI-00001
5f5511f706158f011e1e1afd,815-VI-00001
5f3f510f06158f011ef60153,182-VI-00008
5eb4eb59da6da3b502db43bf,406-VI-00001
5f78180f06158f011e41b4f6,276-VI-00021
5eb4ec97da6da3b502db9fa4,537-VI-00003
5f5b29b006158f011e93ec30,126-VI-00020
5eb4e834da6da3b502da679e,080-VI-00015
607edadcb5ef6a0c984f3cd8,105-VI-00002
5ec5830d2158107829232c11,158-VI-00031
5fee2d779e8b013f268fa8f4,434-VI-00022
5eb4e86ada6da3b502da8129,126-VI-00003
5eb4e8c2da6da3b502daa3dd,158-VI-00054
60e73de686f54aa214e55056,113-VI-00007
6179684f6e54bb62e7e48806,1174-HV-00150
5ef63576f1cdbf68d07b3012,562-VI-00001
5ecfc401215810782995165f,080-VI-00030
5f1f09953a620227c4c699d0,115-VI-00024
5faa5363205391c03b5c86a8,077-PR-00130
5f5b433e06158f011e99e3b4,200-AA-00003
5ec588662158107829240f2b,142-PR-00654
5f299d3606158f011ec42dab,280-VI-00023
5eb4e896da6da3b502da926c,139-VI-00079
5ef4df58f1cdbf68d06e1e39,221-VI-00057
5f27003306158f011ea85482,641-VI-00007
5eea5491f1cdbf68d0fceead,577-VI-00003
5f55131106158f011e1e32cf,196-PR-00359
5f187ac5f1cdbf68d011226c,469-VI-00004
5f11dfd2f1cdbf68d0c2aea8,281-AA-00001
5eb4e932da6da3b502dac760,227-VI-00048
603b9c889e8b013f26f37119,223-VI-00011
60e7415d86f54aa214e76aa9,523-VI-00001
5faa7fb7205391c03b5ee1e5,307-CO-00010
5fee3dd49e8b013f2690fcaf,593-VI-00013
5eb4e834da6da3b502da6778,079-VI-00002
5eb4e7ebda6da3b502da3b91,043-VI-00008
5f2c471706158f011eedbdbb,298-VI-00002
5ef23d0ff1cdbf68d056de25,447-VI-00005
5eb4e8ceda6da3b502daa7fd,159-VI-00006
60e742d286f54aa214e86cdf,429-PR-00881
61547212786f7f0df6e448f5,517-VI-00007
5f898b7685445785cc534fbb,341-PR-00294
5ef77ec6f1cdbf68d087c51f,112-VI-00025
5eb4e9c0da6da3b502daec7b,216-VI-00040
5f1d14173a620227c4b87546,321-VI-00006
5ee508daf1cdbf68d0be9b14,140-VI-00073
5f244e6a06158f011e948fb2,045-VI-00128
5eb4eabdda6da3b502db23e3,255-VI-00002
5f3f530e06158f011ef65cab,196-VI-00053
5f5b1b6e06158f011e90859b,046-VI-00187
5eb4e942da6da3b502dacbd0,193-VI-00013
60b902f086f54aa214baa8b7,337-PR-02648
5f66de9d06158f011ea35212,194-VI-00019
5ecec87b21581078298564e8,001-VI-00007
612b0781786f7f0df6e9d1f2,058-VI-00091
5f23064806158f011e8a97b2,267-VI-00007
5f06a995f1cdbf68d02f6d11,172-VI-00005
5f2b485a06158f011ed8096c,278-PR-00438
5f259fe706158f011e9d61f9,046-VI-00148
607eec16b5ef6a0c9854c04a,440-DC-00014
5eb4e88ada6da3b502da8e34,139-VI-00042
5eb4e7cbda6da3b502da3635,036-VI-00012
5f132abff1cdbf68d0d1cc10,038-VI-00046
5eb4e7c9da6da3b502da35f8,033-VI-00001
5eb4e914da6da3b502dabe87,188-VI-00019
5f3f5e3606158f011ef93711,307-VI-00041
5eb4e942da6da3b502dacbcc,193-VI-00010
5eb4e814da6da3b502da55c8,058-VI-00013
5f0f3744f1cdbf68d0996dd0,079-VI-00024
5eb4e81bda6da3b502da5a7c,062-VI-00012
5eb4e846da6da3b502da700a,101-VI-00002
5eb4e7c1da6da3b502da3595,001-VI-00004
5ec021b12158107829ded36d,222-VI-00065
5f5807bd06158f011e4dcd11,469-VI-00001
60e73ddd86f54aa214e54af8,1122-VI-00001
5f3f515d06158f011ef60f81,194-VI-00035
5f15d87ff1cdbf68d0f211b6,453-VI-00023
5f6ece4006158f011eec2533,230-VI-00080
5ed9d5c0f1cdbf68d024b3a4,229-VI-00070
5eb4eabdda6da3b502db23dd,255-VI-00001
5eb4e932da6da3b502dac73c,190-VI-00062
5f74ef7706158f011e1c0875,444-CO-00179
5eb4e84fda6da3b502da7463,125-VI-00011
5eb4eb2ada6da3b502db3a7d,326-VI-00007
618e714a6abee66874eb24e0,598-PR-03414
5eb4e7c4da6da3b502da35ab,001-VI-00013
5eb4e81ada6da3b502da5a10,059-VI-00014
61700bea6e54bb62e7038938,1154-VI-00001
60e7408886f54aa214e6e642,283-VI-00004
5ed691512158107829e5e479,417-VI-00001
5edfc83df1cdbf68d06870f9,400-PR-00316
61286493786f7f0df6c8922e,744-PR-03203
5eb4e87fda6da3b502da89ee,138-VI-00007
5f3f4db506158f011ef54d05,140-VI-00077
5ed53c702158107829d8bc90,437-PR-00190
5eb4e7eada6da3b502da3b7e,043-VI-00001
5f5519cd06158f011e1ec96c,186-EE-00114
5eb4eaa7da6da3b502db1f74,247-VI-00008
5eb4e880da6da3b502da8a01,139-VI-00003
60fb55d886f54aa2145410e8,1170-PR-03067
5ee3bd64f1cdbf68d0af3c29,429-PR-00389
5f5fbeb806158f011e44613d,333-CO-00085
5f55135206158f011e1e387f,345-PR-00401
5ec173002158107829eddf20,220-VI-00015
5eb4e814da6da3b502da55a7,057-VI-00027
603ba8d89e8b013f26f84755,744-PR-02810
5f5512a506158f011e1e29a1,100-PR-00774
5ec023182158107829df2cb3,200-PR-00257
5f2c4d2006158f011eee8985,616-VI-00002
5eb4e8dcda6da3b502daaca1,163-VI-00003
5f3f595b06158f011ef7fc1b,225-VI-00060
5eb4e81ada6da3b502da5a24,059-VI-00012
60fb55dc86f54aa214541cd2,169-PR-02429
5eb4ea92da6da3b502db1b0c,243-VI-00041
5ed144c42158107829acc75e,167-VI-00010
5eb4e860da6da3b502da7cd8,120-VI-00003
5eb4eb11da6da3b502db3567,296-VI-00001
5ee7ac4ef1cdbf68d0ddbc37,212-VI-00061
5f79617006158f011e4bb9b4,230-VI-00086
5f18726df1cdbf68d01052b3,108-VI-00002
5eb4ec2eda6da3b502db7889,481-VI-00001
5eeba484f1cdbf68d00ab17a,464-VI-00009
603b99929e8b013f26ef1473,1110-VI-00002
5fee64729e8b013f2693977c,326-CO-00544
611d31f7786f7f0df661c520,477-AA-00002
5f19c3eef1cdbf68d01fb17a,106-VI-00004
5f76d46806158f011e374d6a,402-PR-00605
5eb4ea20da6da3b502db02b9,225-VI-00003
5ebea3522158107829cdf7bd,431-PR-00175
60e741db86f54aa214e7b621,961-VI-00003
619f0b0c21f9a393b3dfdad0,812-VI-00005
610b1f77786f7f0df61bbc72,831-VI-00010
5ebade24da6da3b50221456b,325-VI-00047
5f0f403cf1cdbf68d09a558c,261-VI-00015
5f55129e06158f011e1e2919,083-PR-00236
5f55135506158f011e1e38bc,386-PR-00031
5eb4ea4dda6da3b502db0cb3,229-VI-00050
5eb4e976da6da3b502dad93b,199-VI-00002
6125c1e1786f7f0df6748994,274-PR-03236
5ef78236f1cdbf68d0882ffc,427-VI-00014
5eb4eb12da6da3b502db35b6,308-AA-00002
5eb4e8c1da6da3b502daa376,152-VI-00002
5eb6e542da6da3b502f39518,166-VI-00009
5eb4e9abda6da3b502dae749,212-VI-00043
6101effb86f54aa214a4dc8b,1236-VI-00003
5f1878a2f1cdbf68d010f722,433-VI-00001
5ed68cef2158107829e56000,225-VI-00060
610b1f67786f7f0df61ac618,173-PR-02585
5f3f5ec406158f011ef956c8,397-VI-00007
60e742bd86f54aa214e85e4e,326-PR-03130
5eb4e83dda6da3b502da6bd9,089-VI-00010
5f08a83af1cdbf68d04eb85e,237-VI-00052
60e742e186f54aa214e87815,538-PR-03079
5fee69d89e8b013f2693e5d0,335-EE-00053
5eb4e954da6da3b502dad089,195-VI-00012
5f2067a03a620227c4d37ead,667-CO-00371
5fef888d9e8b013f26abe57f,300-VI-00002
5ee3bdf5f1cdbf68d0af47ee,580-VI-00004
5f2061ff3a620227c4d2bef1,397-VI-00004
5eb4e9fada6da3b502daf9da,221-VI-00059
5eb4ea20da6da3b502db02bb,224-VI-00017
5ef23e75f1cdbf68d056fe32,644-VI-00025
5eb4eb2ada6da3b502db3a6b,325-VI-00046
5ed29bae2158107829bf82bc,346-CO-00275
60e73de686f54aa214e5507c,113-VI-00006
5eb4e823da6da3b502da5ec5,070-VI-00005
6125c1e1786f7f0df67485a8,1066-VI-00004
5efb78ddf1cdbf68d0b41913,184-CO-00286
5eb4eb42da6da3b502db3f22,349-VI-00001
5fee4bf49e8b013f26920da0,402-PR-00871
61286476786f7f0df6c6e378,688-VI-00011
610e05ca786f7f0df69b44f4,477-AA-00001
5efb784df1cdbf68d0b40d29,447-VI-00004
5eb4e860da6da3b502da7cb7,115-VI-00004
5fee52ba9e8b013f269280bc,646-VI-00010
624476b9755cba02e5d603d8,145-PR-03539
5f550c0006158f011e1d79b2,229-VI-00133
607ee6f4b5ef6a0c98538e36,658-CO-00695
5eb4e9acda6da3b502dae794,215-VI-00019
5f3f6e3706158f011efbfa74,577-CO-00190
5eb4ea90da6da3b502db1aa6,240-AA-00001
5f55199c06158f011e1ec5d8,192-CO-00227
5eb4e834da6da3b502da676e,074-VI-00002
5ef4df1df1cdbf68d06e18ae,196-VI-00051
5eb4e9e8da6da3b502daf594,221-VI-00015
603baa879e8b013f26f8a1be,812-PR-02092
5f57fee306158f011e4cc111,276-VI-00020
61271371786f7f0df6a8c19e,1052-PR-03209
5fee39a39e8b013f2690a95f,514-VI-00011
5f8998ac85445785cc55ace7,056-CO-00013
5f2842bb06158f011eae5992,031-VI-00018
60fb55d886f54aa214540d0c,667-PR-02077
5f113bdef1cdbf68d0b17369,631-VI-00049
5eb4e80eda6da3b502da5167,056-VI-00045
5eb4e84fda6da3b502da742f,106-VI-00001
5f0deaa3f1cdbf68d089f48c,224-VI-00029
5eb4e80eda6da3b502da513d,056-VI-00023
5eb4ea79da6da3b502db15ff,233-VI-00005
607ee83ab5ef6a0c9853d523,058-PR-03046
5f78233706158f011e424c54,749-PR-02029
61113b51786f7f0df60f8b66,126-VI-00059
5ec8326221581078294c3e18,193-VI-00052
60e7427686f54aa214e82171,1052-PR-03234
5f71799c06158f011efd92d5,346-VI-00009
5f55134506158f011e1e3766,311-PR-00633
60e740a886f54aa214e6f918,319-VI-00011
5fee5c529e8b013f26931bdf,837-AA-00004
5f8d117c85445785cc89e37d,628-VI-00006
5ee25008f1cdbf68d09a9eb2,141-VI-00014
5eb4e82bda6da3b502da6319,070-VI-00051
610e05db786f7f0df69c72f5,085-VI-00003
5eb4ea21da6da3b502db02e1,225-VI-00021
603ba10f9e8b013f26f67d16,439-VI-00046
5edfc2f9f1cdbf68d067a86a,139-VI-00070
5eb4ea8fda6da3b502db1a84,238-VI-00010
60e741bb86f54aa214e79fb2,660-VI-00011
5f2c4d6e06158f011eee9252,924-VI-00003
5fee0b5d9e8b013f268c3960,208-VI-00005
603ba81d9e8b013f26f81de9,233-PR-02892
5eb4eb2bda6da3b502db3aa5,332-VI-00001
5eb4e80eda6da3b502da5191,057-VI-00008
615b55d7786f7f0df68f84ad,274-HV-00018
5f80a9f9692103962e90f71d,203-VI-00026
5f148889f1cdbf68d0e2a845,453-VI-00021
5fee33549e8b013f269024e0,463-VI-00005
5eb4e814da6da3b502da5593,057-VI-00013
5fee04369e8b013f268b776d,173-VI-00048
60e7411386f54aa214e73ca8,433-VI-00004
5f3f5a9d06158f011ef85868,235-VI-00021
5eb4e904da6da3b502dab9c2,175-VI-00012
5eb4e7e7da6da3b502da3aeb,039-VI-00001
603ba3ea9e8b013f26f737b6,079-CO-00187
5eb4e846da6da3b502da7010,101-VI-00005
5f3f50ce06158f011ef5f573,169-VI-00050
5eb4e81ada6da3b502da5a5a,061-VI-00005
5ed8836f2158107829f9a7c2,080-VI-00037
5ed888d42158107829fa9ae7,457-VI-00035
5f5803c606158f011e4d5c26,546-HV-00048
5eb4e8acda6da3b502da9b2d,144-VI-00040
5eb4ea7ada6da3b502db1622,236-VI-00001
620e61bdd4bdad853f27be07,1266-VI-00001
5f2b48b906158f011ed81254,326-HV-00034
5eb4e953da6da3b502dad053,194-VI-00035
5efcc515f1cdbf68d0c1802b,237-VI-00056
